,id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest,emoji_count
237,1440977110722564101,1440699495063293954,2021-09-23 17:51:29 Malay Peninsula Standard Time,2021-09-23,17:51:29,800,50598384,clawjaw,Мэтт,, there has there is a global strike tomorrow the st picture is the u k hundreds of them going on strike the nd is russia just one going on strike for the climate https t co dmvsbneckh,en,['frankiegem57'],[],"['https://pbs.twimg.com/media/E_9hCYtXIAYGGdM.jpg', 'https://pbs.twimg.com/media/E_9hC4lXoAQVRWS.jpg']",0,0,0,"('', 0)",[],https://twitter.com/Clawjaw/status/1440977110722564101,False,,1,https://pbs.twimg.com/media/E_9hCYtXIAYGGdM.jpg,,"55.16310,61.38877,300km",,,,,"[{'screen_name': 'FrankieGem57', 'name': 'Chris (VOTE BACK BETTER) Cooper', 'id': '765575668323213312'}]",,,,,0
238,1438942789052600329,1438935578620354575,2021-09-18 03:07:49 Malay Peninsula Standard Time,2021-09-18,03:07:49,800,50598384,clawjaw,Мэтт,, oh shit so i need to turn off all the diesel generators on our site so we cannot finish our job and my crew does not get paid answer fack off fack the climate the boys and their families come first fack the climate ,en,['frankiegem57'],[],[],0,0,0,"('', 0)",[],https://twitter.com/Clawjaw/status/1438942789052600329,False,,0,,,"55.16310,61.38877,300km",,,,,"[{'screen_name': 'FrankieGem57', 'name': 'Chris (VOTE BACK BETTER) Cooper', 'id': '765575668323213312'}]",,,,,0
239,1590539885135695873,1590539885135695873,2022-11-10 11:00:34 Malay Peninsula Standard Time,2022-11-10,11:00:34,800,1318724088,nixclements,Nicolette Clements,,garth napier climate change what a just transition mean for africa https t co awqzgfuwmm garth napier climate change what a just transition mean for africa,en,[],['https://insurancebiz.co.za/garth-napier-climate-change-what-a-just-transition-mean-for-africa.html/'],[],0,0,0,"('', 0)",[],https://twitter.com/NixClements/status/1590539885135695873,False,,0,,,"55.80030,49.10827,300km",,,,,[],,,,,0
240,1590206971084525568,1590206971084525568,2022-11-09 12:57:41 Malay Peninsula Standard Time,2022-11-09,12:57:41,800,469173374,usamebee,Blacke,,the great reset is a scam of monumental proportion bill gates caught admitting climate change is wef scam to inner circle truth in plain https t co xicxqq nqo https t co gxroknicyd,en,[],"['http://Sight.com', 'https://truthinplainsight.com/bill-gates-caught-admitting-climate-change-is-wef-scam-to-inner-circle/']",[],0,0,1,"('', 0)",[],https://twitter.com/usamebee/status/1590206971084525568,False,,0,,,"55.80030,49.10827,300km",,,,,[],,,,,0
241,1589936618978222080,1589936618978222080,2022-11-08 19:03:24 Malay Peninsula Standard Time,2022-11-08,19:03:24,800,469173374,usamebee,Blacke,,whats the price you selling for its as clear as daylight that sa is being sold out again to the climate crisis joint venture what are we in for this time is a question we would all love the answer to ,en,[],[],[],0,0,0,"('', 0)",[],https://twitter.com/usamebee/status/1589936618978222080,False,https://twitter.com/GovernmentZA/status/1589914828352913410,0,,,"55.80030,49.10827,300km",,,,,[],,,,,0
242,1590539885135695873,1590539885135695873,2022-11-10 11:00:34 Malay Peninsula Standard Time,2022-11-10,11:00:34,800,1318724088,nixclements,Nicolette Clements,,garth napier climate change what a just transition mean for africa https t co awqzgfuwmm garth napier climate change what a just transition mean for africa,en,[],['https://insurancebiz.co.za/garth-napier-climate-change-what-a-just-transition-mean-for-africa.html/'],[],0,0,0,"('', 0)",[],https://twitter.com/NixClements/status/1590539885135695873,False,,0,,,"55.80030,49.10827,300km",,,,,[],,,,,0
243,1590206971084525568,1590206971084525568,2022-11-09 12:57:41 Malay Peninsula Standard Time,2022-11-09,12:57:41,800,469173374,usamebee,Blacke,,the great reset is a scam of monumental proportion bill gates caught admitting climate change is wef scam to inner circle truth in plain https t co xicxqq nqo https t co gxroknicyd,en,[],"['http://Sight.com', 'https://truthinplainsight.com/bill-gates-caught-admitting-climate-change-is-wef-scam-to-inner-circle/']",[],0,0,1,"('', 0)",[],https://twitter.com/usamebee/status/1590206971084525568,False,,0,,,"55.80030,49.10827,300km",,,,,[],,,,,0
244,1589936618978222080,1589936618978222080,2022-11-08 19:03:24 Malay Peninsula Standard Time,2022-11-08,19:03:24,800,469173374,usamebee,Blacke,,whats the price you selling for its as clear as daylight that sa is being sold out again to the climate crisis joint venture what are we in for this time is a question we would all love the answer to ,en,[],[],[],0,0,0,"('', 0)",[],https://twitter.com/usamebee/status/1589936618978222080,False,https://twitter.com/governmentza/status/1589914828352913410,0,,,"55.80030,49.10827,300km",,,,,[],,,,,0
245,1590539885135695873,1590539885135695873,2022-11-10 11:00:34 Malay Peninsula Standard Time,2022-11-10,11:00:34,800,1318724088,nixclements,Nicolette Clements,,garth napier climate change what a just transition mean for africa https t co awqzgfuwmm garth napier climate change what a just transition mean for africa,en,[],['https://insurancebiz.co.za/garth-napier-climate-change-what-a-just-transition-mean-for-africa.html/'],[],0,0,0,"('', 0)",[],https://twitter.com/NixClements/status/1590539885135695873,False,,0,,,"55.80030,49.10827,300km",,,,,[],,,,,0
246,1590206971084525568,1590206971084525568,2022-11-09 12:57:41 Malay Peninsula Standard Time,2022-11-09,12:57:41,800,469173374,usamebee,Blacke,,the great reset is a scam of monumental proportion bill gates caught admitting climate change is wef scam to inner circle truth in plain https t co xicxqq nqo https t co gxroknicyd,en,[],"['http://Sight.com', 'https://truthinplainsight.com/bill-gates-caught-admitting-climate-change-is-wef-scam-to-inner-circle/']",[],0,0,1,"('', 0)",[],https://twitter.com/usamebee/status/1590206971084525568,False,,0,,,"55.80030,49.10827,300km",,,,,[],,,,,0
247,1589936618978222080,1589936618978222080,2022-11-08 19:03:24 Malay Peninsula Standard Time,2022-11-08,19:03:24,800,469173374,usamebee,Blacke,,whats the price you selling for its as clear as daylight that sa is being sold out again to the climate crisis joint venture what are we in for this time is a question we would all love the answer to ,en,[],[],[],0,0,0,"('', 0)",[],https://twitter.com/usamebee/status/1589936618978222080,False,https://twitter.com/governmentza/status/1589914828352913410,0,,,"55.80030,49.10827,300km",,,,,[],,,,,0
248,1590757604149448706,1590757604149448706,2022-11-11 01:25:42 Malay Peninsula Standard Time,2022-11-11,01:25:42,800,561218445,greentieirina,Irina Zerchaninova,,at cop industrial energy efficiency a new era of green innovation for aviation vehicle to grid how evs can keep the power on synergy between biodiversity conservation and tackling climate change https t co mwfhn lalu globalwarming climate energyefficiency,en,[],['http://www.rsci.ru/greentie/news/243954.php'],[],0,0,0,"('', 0)",[],https://twitter.com/GreentieIrina/status/1590757604149448706,False,,0,,,"55.75696,37.61502,300km",,,,,[],,,,,0
249,1590756975587266565,1590756975587266565,2022-11-11 01:23:12 Malay Peninsula Standard Time,2022-11-11,01:23:12,800,561218445,greentieirina,Irina Zerchaninova,,at cop scientists warn against limits of adaptation new insights in climate science report why global action is needed to decarbonize industries everywhere https t co mwfhn ju globalwarming climate climateaction science decarbonization industry,en,[],['http://www.rsci.ru/greentie/news/243954.php'],[],0,0,1,"('', 0)",[],https://twitter.com/GreentieIrina/status/1590756975587266565,False,,0,,,"55.75696,37.61502,300km",,,,,[],,,,,0
250,1590752643206742016,1590752643206742016,2022-11-11 01:05:59 Malay Peninsula Standard Time,2022-11-11,01:05:59,800,1562770630264909824,cee14boi,Bluetick,,but are these jobs or what climate activist influencer ,en,[],[],[],0,0,0,"('', 0)",[],https://twitter.com/Cee14Boi/status/1590752643206742016,False,,0,,,"55.75696,37.61502,300km",,,,,[],,,,,0
251,1590720001212043265,1590712881552703494,2022-11-10 22:56:17 Malay Peninsula Standard Time,2022-11-10,22:56:17,800,820376893669130242,4realvputin,Vladimir Pukin,, so the wsjs take on climate change a global problem is only approaching it from a narcissistic domestic perspective like the rest of the world is inconsequential okay then when our foolishness creates problems elsewhere it increases immigration to the us ,en,['washingtonpost'],[],[],0,0,0,"('', 0)",[],https://twitter.com/4realVPutin/status/1590720001212043265,False,,0,,,"55.75696,37.61502,300km",,,,,"[{'screen_name': 'washingtonpost', 'name': 'The Washington Post', 'id': '2467791'}]",,,,,0
252,1590652926670041089,1590612170282131456,2022-11-10 18:29:45 Malay Peninsula Standard Time,2022-11-10,18:29:45,800,1580201668171517953,pinkrubberduck0,PinkRubberDuck❄️,, oil climate chaos now this marketing rebranding gets better every day by the way insulate britain leader has not insulated his own home extinction rebellion glued themselves to electric public transport the tube it is all about anarchy and nothing to do with climate,en,"['hackneyglyn', 'sprucey', 'juststop']",[],[],1,0,7,"('', 0)",[],https://twitter.com/PinkRubberDuck0/status/1590652926670041089,False,,0,,,"55.75696,37.61502,300km",,,,,"[{'screen_name': 'hackneyglyn', 'name': 'Glyn Harries', 'id': '209004225'}, {'screen_name': 'Sprucey', 'name': 'Lucy Harfield', 'id': '20147939'}, {'screen_name': 'JustStop_Oil', 'name': 'Just Stop Oil', 'id': '1471232646294474763'}]",,,,,0
253,1590651605950480387,1590620815649050624,2022-11-10 18:24:30 Malay Peninsula Standard Time,2022-11-10,18:24:30,800,1580201668171517953,pinkrubberduck0,PinkRubberDuck❄️,, oil so you have not answered the simple question fail you have not realised the location is fake fail no wonder you lot fall for this climate crisis tm bs none of you have any independent critical thought ,en,"['howesthebacon', 'bandsaw', 'ankaimer', 'juststop', 'rishisunak']",[],[],1,0,1,"('', 0)",[],https://twitter.com/PinkRubberDuck0/status/1590651605950480387,False,,0,,,"55.75696,37.61502,300km",,,,,"[{'screen_name': 'HowesTheBacon', 'name': 'Pablo Blanco', 'id': '22374154'}, {'screen_name': 'bandsaw', 'name': 'Rob Harvey 🇪🇺♻️', 'id': '14844264'}, {'screen_name': 'ankaimer', 'name': 'ankaimer', 'id': '944824404'}, {'screen_name': 'JustStop_Oil', 'name': 'Just Stop Oil', 'id': '1471232646294474763'}, {'screen_name': 'RishiSunak', 'name': 'Rishi Sunak', 'id': '1168968080690749441'}]",,,,,0
254,1590651077783072770,1590338390121406464,2022-11-10 18:22:24 Malay Peninsula Standard Time,2022-11-10,18:22:24,800,1580201668171517953,pinkrubberduck0,PinkRubberDuck❄️,, a consensus does not mean anything in true science it does not matter if of climate scientist agree on a consensus if they are all ignoring empirical evidence which they are ,en,"['therealzantonny', 'shutupmuppets', 'kennardmatt']",[],[],0,0,0,"('', 0)",[],https://twitter.com/PinkRubberDuck0/status/1590651077783072770,False,,0,,,"55.75696,37.61502,300km",,,,,"[{'screen_name': 'TheRealZantonny', 'name': 'Zantonny', 'id': '1410717636527329286'}, {'screen_name': 'ShutupMuppets', 'name': 'Sir Cumference', 'id': '1517537416499892232'}, {'screen_name': 'kennardmatt', 'name': 'Matt Kennard', 'id': '591982810'}]",,,,,0
255,1590617332925153280,1590617332925153280,2022-11-10 16:08:19 Malay Peninsula Standard Time,2022-11-10,16:08:19,800,561218445,greentieirina,Irina Zerchaninova,,at cop reviews ocean futures lab event adaptation fund pledges unfulfilled say developing countries multilateral development banks and climate finance more words than action https t co mwfhn lalu globalwarming green climate finance,en,[],['http://www.rsci.ru/greentie/news/243954.php'],[],0,0,0,"('', 0)",[],https://twitter.com/GreentieIrina/status/1590617332925153280,False,,0,,,"55.75696,37.61502,300km",,,,,[],,,,,0
256,1590616783656194048,1590616783656194048,2022-11-10 16:06:08 Malay Peninsula Standard Time,2022-11-10,16:06:08,800,561218445,greentieirina,Irina Zerchaninova,,at cop review of what happened on nov report programme for nov work programme for urgently scaling up mitigation ambition matters related to science and review https t co mwfhn ju globalwarming climate ecology climateaction science,en,[],['http://www.rsci.ru/greentie/news/243954.php'],[],0,1,2,"('', 0)",[],https://twitter.com/GreentieIrina/status/1590616783656194048,False,,0,,,"55.75696,37.61502,300km",,,,,[],,,,,0
257,1590608597071036416,1590608591131590656,2022-11-10 15:33:36 Malay Peninsula Standard Time,2022-11-10,15:33:36,800,1406474814701854720,appletesterrus,Yaroslav Gavrilov ,,software from the google play branded store for the convenience of managing all the software the company replaced the center console with a inch touchscreen display with its help you can use all the features of the car including climate control and the operation of power,en,[],[],[],1,0,0,"('', 0)",[],https://twitter.com/appletesterrus/status/1590608597071036416,False,,0,,,"55.75696,37.61502,300km",,,,,[],,,,,0
258,1590607801386414081,1590607793882480640,2022-11-10 15:30:26 Malay Peninsula Standard Time,2022-11-10,15:30:26,800,1362860562359734277,appletester_rus,Yaroslav Gavrilov,,software from the google play branded store for the convenience of managing all the software the company replaced the center console with a inch touchscreen display with its help you can use all the features of the car including climate control and the operation of power,en,[],[],[],1,0,0,"('', 0)",[],https://twitter.com/appletester_rus/status/1590607801386414081,False,,0,,,"55.75696,37.61502,300km",,,,,[],,,,,0
259,1590474453062135809,1590472198120443904,2022-11-10 06:40:33 Malay Peninsula Standard Time,2022-11-10,06:40:33,800,1538242443929235456,luvsheckles,LICENSED FACT CHECKER,, no one cares about the covid scam anymore its time for the climate change scam read the room,en,['cspotweet'],[],[],0,0,0,"('', 0)",[],https://twitter.com/luvsheckles/status/1590474453062135809,False,,0,,,"55.75696,37.61502,300km",,,,,"[{'screen_name': 'cspotweet', 'name': 'Courtney Theriault', 'id': '174473050'}]",,,,,0
260,1590453823079739392,1589726491293663238,2022-11-10 05:18:35 Malay Peninsula Standard Time,2022-11-10,05:18:35,800,1458514181867675648,sharky_park,SharkyPark,, my favourite is maldives extending their airport to encourage more flights to the ever increasing resorts being built on atolls paid for by sovereign wealth fund which is demanding money for climate change which will sink their investments ,en,"['toadmeister', 'yorkshiretaff']",[],[],0,0,1,"('', 0)",[],https://twitter.com/sharky_park/status/1590453823079739392,False,,0,,,"55.75696,37.61502,300km",,,,,"[{'screen_name': 'toadmeister', 'name': 'Toby Young', 'id': '18809812'}, {'screen_name': 'YorkshireTaff', 'name': 'YorkshireTaff', 'id': '50727917'}]",,,,,0
261,1590442836465704960,1590391749171900417,2022-11-10 04:34:55 Malay Peninsula Standard Time,2022-11-10,04:34:55,800,234720404,politifactbias,PolitiFact Bias,, i understand historically where it has it is been but if this fnc report is accurate then it shows a wave of motivated voters that went underreported and if they rank climate change ahead of crime then that does not bode well for the gop ,en,['gooch1701'],[],[],1,0,0,"('', 0)",[],https://twitter.com/PolitiFactBias/status/1590442836465704960,False,,0,,,"55.75696,37.61502,300km",,,,,"[{'screen_name': 'GOOCH1701', 'name': 'Donald Gooch', 'id': '21911888'}]",,,,,0
262,1590429179358908417,1588276421788573702,2022-11-10 03:40:39 Malay Peninsula Standard Time,2022-11-10,03:40:39,800,1106827318721462272,reig_xvi,ご飯と野菜🥞,, lol soft oceanic climate of northern sweden is incomparable with harsh continental russian winters ,en,"['arvidrydahl', 'shadowcrewtroll', 'wartranslated']",[],[],0,0,0,"('', 0)",[],https://twitter.com/reig_xvi/status/1590429179358908417,False,,0,,,"55.75696,37.61502,300km",,,,,"[{'screen_name': 'ArvidRydahl', 'name': 'Arvid Rydahl', 'id': '1515083676874387457'}, {'screen_name': 'shadowcrewtroll', 'name': 'Otto Pilot', 'id': '1521525708865949696'}, {'screen_name': 'wartranslated', 'name': 'Dmitri', 'id': '1722806024'}]",,,,,0
263,1590422714648444930,1590422292634677249,2022-11-10 03:14:58 Malay Peninsula Standard Time,2022-11-10,03:14:58,800,1406474814701854720,appletesterrus,Yaroslav Gavrilov ,,performance is times higher in test loads in the form of climate modeling however the xeon cpu max series will compete not with the milan line but with genoa which will be presented tomorrow there is more information about data center gpu max series accelerators they,en,[],[],[],1,0,0,"('', 0)",[],https://twitter.com/appletesterrus/status/1590422714648444930,False,,0,,,"55.75696,37.61502,300km",,,,,[],,,,,0
264,1590422169364070400,1590421789695672320,2022-11-10 03:12:48 Malay Peninsula Standard Time,2022-11-10,03:12:48,800,1362860562359734277,appletester_rus,Yaroslav Gavrilov,,performance is times higher in test loads in the form of climate modeling however the xeon cpu max series will compete not with the milan line but with genoa which will be presented tomorrow there is more information about data center gpu max series accelerators they,en,[],[],[],1,0,0,"('', 0)",[],https://twitter.com/appletester_rus/status/1590422169364070400,False,,0,,,"55.75696,37.61502,300km",,,,,[],,,,,0
265,1590391121292984320,1590391121292984320,2022-11-10 01:09:26 Malay Peninsula Standard Time,2022-11-10,01:09:26,800,561218445,greentieirina,Irina Zerchaninova,,at cop africa carbon markets record call for loss and damage fund review koronivia s draft decision cop halfway point webinar nov https t co mwfhn ju globalwarming climate finance green agriculturemethane,en,[],['http://www.rsci.ru/greentie/news/243954.php'],[],0,0,0,"('', 0)",[],https://twitter.com/GreentieIrina/status/1590391121292984320,False,,0,,,"55.75696,37.61502,300km",,,,,[],,,,,0
266,1590363525247291394,1590363013739343872,2022-11-09 23:19:46 Malay Peninsula Standard Time,2022-11-09,23:19:46,800,1406474814701854720,appletesterrus,Yaroslav Gavrilov ,,enabled digital key a hud projection on the windshield a standard dvr ventilation and heating of the front row seats and electric adjustment of the front passenger seat a climate control system with a generator negative ions for air purification and wireless charging for a,en,[],[],[],1,0,0,"('', 0)",[],https://twitter.com/appletesterrus/status/1590363525247291394,False,,0,,,"55.75696,37.61502,300km",,,,,[],,,,,0
267,1590363519819878405,1590363013739343872,2022-11-09 23:19:45 Malay Peninsula Standard Time,2022-11-09,23:19:45,800,1406474814701854720,appletesterrus,Yaroslav Gavrilov ,,head on collision prevention road sign recognition etc adaptive cruise control a system of round trip cameras electric mirrors and trunk doors double layer glasses automatic switching between low and high beam climate control air aromatization system and color,en,[],[],[],1,0,0,"('', 0)",[],https://twitter.com/appletesterrus/status/1590363519819878405,False,,0,,,"55.75696,37.61502,300km",,,,,[],,,,,0
268,1590362947607736321,1590362647857225729,2022-11-09 23:17:28 Malay Peninsula Standard Time,2022-11-09,23:17:28,800,1362860562359734277,appletester_rus,Yaroslav Gavrilov,,enabled digital key a hud projection on the windshield a standard dvr ventilation and heating of the front row seats and electric adjustment of the front passenger seat a climate control system with a generator negative ions for air purification and wireless charging for a,en,[],[],[],1,0,0,"('', 0)",[],https://twitter.com/appletester_rus/status/1590362947607736321,False,,0,,,"55.75696,37.61502,300km",,,,,[],,,,,0
269,1590362942738157568,1590362647857225729,2022-11-09 23:17:27 Malay Peninsula Standard Time,2022-11-09,23:17:27,800,1362860562359734277,appletester_rus,Yaroslav Gavrilov,,head on collision prevention road sign recognition etc adaptive cruise control a system of round trip cameras electric mirrors and trunk doors double layer glasses automatic switching between low and high beam climate control air aromatization system and color,en,[],[],[],1,0,0,"('', 0)",[],https://twitter.com/appletester_rus/status/1590362942738157568,False,,0,,,"55.75696,37.61502,300km",,,,,[],,,,,0
270,1590309240102850561,1589585571454025731,2022-11-09 19:44:04 Malay Peninsula Standard Time,2022-11-09,19:44:04,800,1567413842782593026,vlad_surkov_,Vladislav Surkov,, oil you didnt think this though you can protest and act on climate change without checks notes preventing lifesaving surgery why arent they protesting at energy companies or parliament why only attack the working people weakness and cowardice ,en,"['bozzystuff', 'annette1hardy', 'juststop']",[],[],0,0,0,"('', 0)",[],https://twitter.com/Vlad_Surkov_/status/1590309240102850561,False,,0,,,"55.75696,37.61502,300km",,,,,"[{'screen_name': 'bozzystuff', 'name': 'Bozzy 🦁💙', 'id': '78545591'}, {'screen_name': 'Annette1Hardy', 'name': 'Annette Hardy 🇺🇦', 'id': '362001923'}, {'screen_name': 'JustStop_Oil', 'name': 'Just Stop Oil', 'id': '1471232646294474763'}]",,,,,0
271,1590301513884512256,1590241385642270720,2022-11-09 19:13:21 Malay Peninsula Standard Time,2022-11-09,19:13:21,800,1567413842782593026,vlad_surkov_,Vladislav Surkov,, lewis limer developing nations suffer the consequences of climate change more shockingly there can be more than one relevant factor and there is typically an interaction between factors deliberately excluding key information is absolutely disinformation try again you get more go ,en,"['noblockphucko', 'stoocrock', 'craig', 'aka', 'lbc', 'charlotterlynch']",[],[],1,0,0,"('', 0)",[],https://twitter.com/Vlad_Surkov_/status/1590301513884512256,False,,0,,,"55.75696,37.61502,300km",,,,,"[{'screen_name': 'Noblockphucko', 'name': 'Phuck Youtube', 'id': '1589242770732064769'}, {'screen_name': 'StooCrock', 'name': 'Stu C', 'id': '806483332011884544'}, {'screen_name': 'Craig_Lewis77', 'name': 'Craig Lewis', 'id': '235117445'}, {'screen_name': 'AKA_Limer', 'name': 'The opinionated Lime 🚵🏻', 'id': '2815416413'}, {'screen_name': 'LBC', 'name': 'LBC', 'id': '20973388'}, {'screen_name': 'charlotterlynch', 'name': 'Charlotte Lynch', 'id': '887715886072823808'}]",,,,,0
272,1590280453956980736,1590252787220480000,2022-11-09 17:49:40 Malay Peninsula Standard Time,2022-11-09,17:49:40,800,1580201668171517953,pinkrubberduck0,PinkRubberDuck❄️,, oil exactly this the climate has not changed in the last years ,en,"['chasb001b', 'jammylango', 'juststop']",[],[],0,0,4,"('', 0)",[],https://twitter.com/PinkRubberDuck0/status/1590280453956980736,False,,0,,,"55.75696,37.61502,300km",,,,,"[{'screen_name': 'Chasb001B', 'name': 'Chas B', 'id': '1483184352817291264'}, {'screen_name': 'jammylango', 'name': 'James Langley', 'id': '587618031'}, {'screen_name': 'JustStop_Oil', 'name': 'Just Stop Oil', 'id': '1471232646294474763'}]",,,,,0
273,1590269645507899392,1590250822415265792,2022-11-09 17:06:43 Malay Peninsula Standard Time,2022-11-09,17:06:43,800,1580201668171517953,pinkrubberduck0,PinkRubberDuck❄️,, poole is he the one saying climate change will mean your wife and mother will be raped and you eyes will be poked out by gangs of men looks like he might now discover rape himself in the prison showers ,en,['boblister'],[],[],0,0,1,"('', 0)",[],https://twitter.com/PinkRubberDuck0/status/1590269645507899392,False,,0,,,"55.75696,37.61502,300km",,,,,"[{'screen_name': 'boblister_poole', 'name': 'Bob For A Full Brexit', 'id': '2838333676'}]",,,,,0
274,1590248477841588226,1590248477841588226,2022-11-09 15:42:37 Malay Peninsula Standard Time,2022-11-09,15:42:37,800,561218445,greentieirina,Irina Zerchaninova,,eu biomass c amp e abstract submissions are still open until november https t co niolxk za renewables energy climate energytransition,en,[],['http://www.rsci.ru/greentie/news/244050.php'],[],0,1,0,"('', 0)",[],https://twitter.com/GreentieIrina/status/1590248477841588226,False,,0,,,"55.75696,37.61502,300km",,,,,[],,,,,0
275,1590243775749984256,1590243775749984256,2022-11-09 15:23:56 Malay Peninsula Standard Time,2022-11-09,15:23:56,800,561218445,greentieirina,Irina Zerchaninova,,at cop review of what happened on nov report programme for nov accelerating action for a climate resilient future through naps event review other https t co mwfhn ju globalwarming climate green technologynews,en,[],['http://www.rsci.ru/greentie/news/243954.php'],[],0,0,1,"('', 0)",[],https://twitter.com/GreentieIrina/status/1590243775749984256,False,,0,,,"55.75696,37.61502,300km",,,,,[],,,,,0
276,1590099518502359040,1590099518502359040,2022-11-09 05:50:42 Malay Peninsula Standard Time,2022-11-09,05:50:42,800,1506024126443663362,ursa03745600,Ursa,,i have a stop in antalia the next flight to ben gurion tomorrow morning i missed this warm climate and vivid southern flora hoping for the best https t co il bhildt ,en,[],[],"['https://pbs.twimg.com/media/FhEp23GXEAE7LCl.jpg', 'https://pbs.twimg.com/media/FhEp23JXEAAQY6a.jpg']",2,0,6,"('', 0)",[],https://twitter.com/Ursa03745600/status/1590099518502359040,False,,1,https://pbs.twimg.com/media/FhEp23GXEAE7LCl.jpg,,"55.75696,37.61502,300km",,,,,[],,,,,0
277,1590090148796329986,1590009960749940736,2022-11-09 05:13:28 Malay Peninsula Standard Time,2022-11-09,05:13:28,800,1538242443929235456,luvsheckles,LICENSED FACT CHECKER,, lmao imagine actually believing the climate hoax is real ,en,"['ejwwest', 'berniespofforth']",[],[],0,0,0,"('', 0)",[],https://twitter.com/luvsheckles/status/1590090148796329986,False,,0,,,"55.75696,37.61502,300km",,,,,"[{'screen_name': 'ejwwest', 'name': 'James West', 'id': '153752259'}, {'screen_name': 'BernieSpofforth', 'name': ""Bernie's Tweets"", 'id': '755135678422327296'}]",,,,,0
278,1590043874080145408,1590043867864518656,2022-11-09 02:09:35 Malay Peninsula Standard Time,2022-11-09,02:09:35,800,1406474814701854720,appletesterrus,Yaroslav Gavrilov ,,smart camera and sensor system and massage function built into the seat are highlighted among the main features of the tank are the control of the climate system from the second row the assisting functions of the car and driving modes coupled with a hardy,en,[],[],[],1,0,0,"('', 0)",[],https://twitter.com/appletesterrus/status/1590043874080145408,False,,0,,,"55.75696,37.61502,300km",,,,,[],,,,,0
279,1590043749039878144,1590043742916206592,2022-11-09 02:09:06 Malay Peninsula Standard Time,2022-11-09,02:09:06,800,1362860562359734277,appletester_rus,Yaroslav Gavrilov,,smart camera and sensor system and massage function built into the seat are highlighted among the main features of the tank are the control of the climate system from the second row the assisting functions of the car and driving modes coupled with a hardy,en,[],[],[],1,0,0,"('', 0)",[],https://twitter.com/appletester_rus/status/1590043749039878144,False,,0,,,"55.75696,37.61502,300km",,,,,[],,,,,0
280,1590029916401471488,1590029916401471488,2022-11-09 01:14:08 Malay Peninsula Standard Time,2022-11-09,01:14:08,800,561218445,greentieirina,Irina Zerchaninova,,at cop enhancing climate technology development and transfer through the technology mechanism draft decision russia will not abandon green finance against the backdrop of sanctions other https t co mwfhn ju globalwarming climate finance green climateaction,en,[],['http://www.rsci.ru/greentie/news/243954.php'],[],0,0,1,"('', 0)",[],https://twitter.com/GreentieIrina/status/1590029916401471488,False,,0,,,"55.75696,37.61502,300km",,,,,[],,,,,0
281,1590014342258651136,1589691460202659842,2022-11-09 00:12:14 Malay Peninsula Standard Time,2022-11-09,00:12:14,800,62222351,ttimbertony,Timbertony,, climate change over the centuries as depicted in the british museum https t co puk bqu zq,en,"['abline11', 'dawngoodwin58']",[],['https://pbs.twimg.com/media/FhDdnazXwAEz70P.jpg'],3,16,26,"('', 0)",[],https://twitter.com/ttimbertony/status/1590014342258651136,False,,1,https://pbs.twimg.com/media/FhDdnazXwAEz70P.jpg,,"55.75696,37.61502,300km",,,,,"[{'screen_name': 'abline11', 'name': 'Andy Brown \uea00 🇺🇦🇬🇧🇬🇧🇬🇧🇬🇧🇬🇧🇬🇧🇬🇧🇬🇧', 'id': '583001068'}, {'screen_name': 'dawngoodwin58', 'name': 'Dawn..', 'id': '272840733'}]",,,,,0
282,1590007683318702081,1589916468191571968,2022-11-08 23:45:47 Malay Peninsula Standard Time,2022-11-08,23:45:47,800,1580201668171517953,pinkrubberduck0,PinkRubberDuck❄️,, the photo of a village built on a steep river and then getting washed away is not climate change ,en,"['annacolesyahoo1', 'danhowdle']",[],[],0,0,2,"('', 0)",[],https://twitter.com/PinkRubberDuck0/status/1590007683318702081,False,,0,,,"55.75696,37.61502,300km",,,,,"[{'screen_name': 'annacolesyahoo1', 'name': 'Anna Coles', 'id': '1197179769282027520'}, {'screen_name': 'DanHowdle', 'name': 'Dan Howdle', 'id': '28119357'}]",,,,,0
283,1589966072840876032,1589966072840876032,2022-11-08 21:00:26 Malay Peninsula Standard Time,2022-11-08,21:00:26,800,1164354391719075840,vritantlekhakh,Name cannot be blank,, world is on highway to climate hell un cheif antonio warns at cop climate summit https t co e acziwb w,en,[],[],['https://pbs.twimg.com/media/FhCxkuEaEAA0HyH.jpg'],0,0,0,"('', 0)",[],https://twitter.com/Vritantlekhakh/status/1589966072840876032,False,,1,https://pbs.twimg.com/media/FhCxkuEaEAA0HyH.jpg,,"55.75696,37.61502,300km",,,,,[],,,,,0
284,1589937776845275137,1589937776845275137,2022-11-08 19:08:00 Malay Peninsula Standard Time,2022-11-08,19:08:00,800,19527964,moscowtimes,The Moscow Times,,war mobilization and a crackdown on nearly all forms of activism have pushed russia s emerging environmentalist movement to the fringes as world leaders call for urgent climate action https t co cbbl vmoo ,en,[],['https://www.themoscowtimes.com/2022/10/25/russias-environmental-activists-move-abroad-amid-war-persecution-a79149'],[],0,2,8,"('', 0)",[],https://twitter.com/MoscowTimes/status/1589937776845275137,False,,0,,,"55.75696,37.61502,300km",,,,,[],,,,,0
